original_title,original_language,poster_path,language_name,vote_average
The Pianist,en,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,English,8.378
Gabriel's Inferno: Part III,en,/fYtHxTxlhzD4QWfEbrC1rypysSD.jpg,English,8.376
Whiplash,en,/7fn624j5lj3xTme2SgiLCeuedmO.jpg,English,8.374
Se7en,en,/191nKfP0ehp3uIvWqgPbFmI4lv9.jpg,English,8.374
Inception,en,/ljsZTbVsrQSqZgWeep2B1QiDKuh.jpg,English,8.369
Rear Window,en,/ILVF0eJxHMddjxeQhswFtpMtqx.jpg,English,8.351
Spider-Man: Across the Spider-Verse,en,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,English,8.345
The Silence of the Lambs,en,/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg,English,8.345
The Forge,en,/oranxontIQRmhuyQlkoAwxpeBYz.jpg,English,8.342
American History X,en,/euypWkaYFOLW3e5rLIcTAjWnhhT.jpg,English,8.339
Lucy Shimmers and the Prince of Peace,en,/yfnJ5qIYx7q33fY4jqv9Pu95RSg.jpg,English,8.337
The Wild Robot,en,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,English,8.334
Stop Making Sense,en,/uFMsMsk1NGo0QWs9IHknZVHSe4O.jpg,English,8.3
Back to the Future,en,/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg,English,8.317
Simón,en,/9ltmI5Mef0NHWm4Nxcpm6hT8VhY.jpg,English,8.3
Dead Poets Society,en,/hmGAF5NDoYB6S39UONevjHCESOI.jpg,English,8.302
The Great Dictator,en,/nhMXB8GTdswYMCL9nepDZymJCOr.jpg,English,8.3
Sunset Boulevard,en,/sC4Dpmn87oz9AuxZ15Lmip0Ftgr.jpg,English,8.298
Jesus,en,/lKveT74WCfqz8Bo56qFw8H6Dujz.jpg,English,8.3
Once Upon a Studio,en,/aiy3G1cYWV3LgKZHY6a3jL8bjYL.jpg,English,8.282
Modern Times,en,/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,English,8.281
It's a Wonderful Life,en,/bSqt9rhDZx1Q7UZ86dBPKdNomp2.jpg,English,8.274
Apocalypse Now,en,/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,English,8.274
City Lights,en,/ugmakEL5y294I5bXgiBqApuZpwc.jpg,English,8.3
Billie Eilish: The World's a Little Blurry,en,/bDQ95W5LPHW9FHlPj3QX3jvM9Z7.jpg,English,8.265
Scooby-Doo! Adventures: The Mystery Map,en,/pulFY8KAuF6BiySNkVHgAN7cI0H.jpg,English,8.262
Paths of Glory,en,/tJXwtzOSNUC8dxJfrdvkNtGrrgW.jpg,English,8.257
One Direction: This Is Us,en,/b720e7DW3nqRJaUH9xpTtvYhnUj.jpg,English,8.256
The Lion King,en,/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,English,8.255
Clouds,en,/d0OdD1I8qAfETvE9Rp9Voq7R8LR.jpg,English,8.252
Scooby-Doo! Haunted Holidays,en,/jCnHwIKptAzm2V5Ho9qko3VpMvL.jpg,English,8.2
Taylor Swift: Reputation Stadium Tour,en,/u6oXUTtOuJRPdUgUuPAVVJPSKCo.jpg,English,8.244
Klaus,en,/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,English,8.2
Life in a Year,en,/bP7u19opmHXYeTCUwGjlLldmUMc.jpg,English,8.242
Five Feet Apart,en,/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg,English,8.239
Avengers: Endgame,en,/ulzhLuWrPK07P1YkdWQLZnQh1JL.jpg,English,8.2
Avengers: Infinity War,en,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,English,8.236
Green Book,en,/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,English,8.234
"The Boy, the Mole, the Fox and the Horse",en,/aBBJRyS17TIrdXih3uSYvPAR3Ua.jpg,English,8.233
For Sama,en,/mDna51F8QfrJFZOgPGQUz3VKqsB.jpg,English,8.2
Baraka,en,/ldEuJQ4z7zEvL7iXraESWBUfQcz.jpg,English,8.231
TAYLOR SWIFT | THE ERAS TOUR,en,/jf3YO8hOqGHCupsREf5qymYq1n.jpg,English,8.226
The Matrix,en,/dXNAPwY7VrqMAo51EKhhCJfaGb5.jpg,English,8.224
Justice League Dark: Apokolips War,en,/c01Y4suApJ1Wic2xLmaq1QYcfoZ.jpg,English,8.22
Puss in Boots: The Last Wish,en,/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,English,8.217
Saving Private Ryan,en,/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg,English,8.217
Gladiator,en,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,English,8.217
Inglourious Basterds,en,/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,English,8.2
Wolfwalkers,en,/ehAKuE48okTuonq6TpsNQj8vFTC.jpg,English,8.214
Hot Wheels AcceleRacers: Ignition,en,/lOsHnflo4Gikmk14vXX9w7s2mwi.jpg,English,8.214
Witness for the Prosecution,en,/mM5Cad2ESBprh6ucPnMzMfI34Cu.jpg,English,8.213
The Shining,en,/xazWoLealQwEgqZ89MLZklLZD3k.jpg,English,8.211
Super/Man: The Christopher Reeve Story,en,/73WchlI0Hj4HQd0T2KOztKquOek.jpg,English,8.16
The Fresh Prince of Bel-Air Reunion,en,/tcKsgTnrjuZLWAJwn8uBZHy5YWy.jpg,English,8.2
The Help,en,/3kmfoWWEc9Vtyuaf9v5VipRgdjx.jpg,English,8.206
Coco,en,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,English,8.204
Star Wars,en,/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,English,8.203
The Prestige,en,/bdN3gXuIZYaJP7ftKK2sU0nPtEA.jpg,English,8.202
Sátántangó,hu,/y38z0v4HJ12MHiKddLEoFlvPiBt.jpg,Hungarian,8.129
Werckmeister harmóniák,hu,/fzG0xks6HNSnQg6atlF98brHvIT.jpg,Hungarian,7.884
Kárhozat,hu,/iW1WHmZEk9QTeY4qp7gjaDcCPDS.jpg,Hungarian,7.7
A torinói ló,hu,/2kSElneXSKmMsGL55k0CbPGqLbu.jpg,Hungarian,7.659
Ruben Brandt: A Gyűjtő,hu,/c3Xztb6f0SUzyAyMMX10LO2rE5a.jpg,Hungarian,7.408
Testről és lélekről,hu,/uguWEoZelSSckxgiQctlkZ6gpfU.jpg,Hungarian,7.2
Savior,hu,/7qMfDjUTEvLg5640CUAddk2BNpG.jpg,Hungarian,7.2
Kontroll,hu,/dg5PWLER0Huf3L22H4b965o5YY0.jpg,Hungarian,7.179
Saul fia,hu,/9ZcX6NjCJam5uwkooXffhHI29Lj.jpg,Hungarian,7.1
Post Mortem,hu,/YRqKTFtMe2uLxYziumSva42RJ1.jpg,Hungarian,6.8
Fehér Isten,hu,/jT9IjPwA5aIYlgvC55VxJOLc0sI.jpg,Hungarian,6.654
Taxidermia,hu,/uRqxKim0Vr1JZPLYcR1rjFtu74p.jpg,Hungarian,6.6
1,hu,/v197nRpv3m8p88Z3YpqYfXdF1f6.jpg,Hungarian,6.2
Jupiter holdja,hu,/lhxOYoKfLjaicDckUf8pX04ilOf.jpg,Hungarian,5.6
കുമ്പളങ്ങി നൈറ്റ്‌സ്,ml,/lJ3RvIirE2C7gdBKvPRaoQ3iCo2.jpg,Malayalam,8.0
ദൃശ്യം,ml,/7d8GLneJkF81q1POdK7VUrjWafX.jpg,Malayalam,7.609
ദൃശ്യം 2,ml,/8RJBCUGE27LX06tAES4jTELN0KA.jpg,Malayalam,7.548
ബാംഗ്ലൂർ ഡെയ്സ്,ml,/iFMyZw1DTGvZ8hPa0eTseSFiRT1.jpg,Malayalam,7.5
പ്രേമം,ml,/wfMgsfDrtouYOM6MbrkHtU96Xij.jpg,Malayalam,7.5
മിന്നൽ മുരളി,ml,/5jHnykugFB3awLTwDM5LQ93TIzs.jpg,Malayalam,7.1
പ്രഭയായ് നിനച്ചതെല്ലാം,ml,/q6u2qFg3kFnqZgzozVEeYOjlTro.jpg,Malayalam,6.9
کفرناحوم,ar,/mFnfTVADj8yOxwzprYOmTPselk8.jpg,Arabic,8.152
لا أرض أخرى,ar,/s7XYieuZg9kMe07i9VI4bfGN4Pw.jpg,Arabic,7.905
The Square,ar,/fbhmYUTdRgnFvumVewTCLgbvYm9.jpg,Arabic,7.7
وهلأ لوين؟‎,ar,/crYsh9vt7ujWoI4o91bfclYp7WM.jpg,Arabic,7.442
The White Helmets,ar,/w5wJW2MrmhoZYSrCzaB8WxkYDEC.jpg,Arabic,7.399
باب الحديد,ar,/zm8ET6PSfPT6pozgvjR7htaZFjy.jpg,Arabic,7.4
أزرق القفطان,ar,/1CAdhhuChaS6hHOfxtAKpaISXh8.jpg,Arabic,7.347
Das Mädchen Wadjda,ar,/w4iCIZ1kWSOCt0yELjfUMNAToUF.jpg,Arabic,7.2
عمر,ar,/mzCdtXQYdLPrNr16Ld5ZowavKoa.jpg,Arabic,7.1
بر بحر,ar,/52VRPSc4OqvdovABpH4Su32P3Ly.jpg,Arabic,7.091
Le Cochon de Gaza,ar,/tWLvW5OAInSvx9b8O7NQt2FaI2y.jpg,Arabic,6.9
سكر بنات,ar,/3YAAZuO0Rz33CrIO66NqxMS6R4y.jpg,Arabic,6.894
ذيب,ar,/qixAor6q0GDPXcMEVgVi2fnWMb9.jpg,Arabic,6.8
الموصل,ar,/dW1UNgDkVNreqYJk1YKo4ACa705.jpg,Arabic,6.675
الرجل الذي باع ظهره,ar,/o1wRIwEttuWUByTm1wXsfCstNlh.jpg,Arabic,6.601
الزين اللي فيك,ar,/h2Kms0wHMeXK4vYbDmlap1P4rFM.jpg,Arabic,6.0
Obchod na korze,sk,/pOjsOzPzYrCFsMsatKxAwYzIeCg.jpg,Slovak,7.092
Return,tt,/eFUAxw9l8Kz8PJhBQzCkAGMkoHB.jpg,Tatar,6.624
Il primo re,la,/dqBU63M3cKy7pfVsmhrbgY5X8iv.jpg,Latin,7.1
Verdens verste menneske,no,/1NxGNQchGBTHXJ6RShLY1IlZqWn.jpg,Norwegian,7.473
"Oslo, 31. august",no,/bgfbFhwhnpumz6MU3py1DwMm12.jpg,Norwegian,7.471
Hva vil folk si,no,/qPVi1soiLyfaRhLIp1ufGlhrEW0.jpg,Norwegian,7.3
Hodejegerne,no,/ll32Hyillq6VSC1F7v4m2uZjGKI.jpg,Norwegian,7.238
Syk pike,no,/ynePU5z7JFn2Gf82RmfZgV84H8X.jpg,Norwegian,7.218
Utøya 22. juli,no,/bpa91Opnvl4XxUCycyNGvhwRWqC.jpg,Norwegian,7.203
Nr. 24,no,/rzsmKSFEsEWBLbJ968abffnfYZ7.jpg,Norwegian,7.2
Elling,no,/i4o9u93vR7setcwVeL87jGwc8CS.jpg,Norwegian,7.1
Den 12. mann,no,/dxZ8iGf5jQoLcNqBJL6uzNTivp.jpg,Norwegian,7.144
Kongen av Bastøy,no,/qsNOb119zUplzxWYZdxN1x8GxdI.jpg,Norwegian,7.144
Reprise,no,/kngmlUdI5HjkKGOBaeDVhSKAVpy.jpg,Norwegian,7.1
Max Manus,no,/v9Z7CUGW1Q5L8GdGH3rY5SkU72L.jpg,Norwegian,7.1
Ninjababy,no,/v4dq1MWDe4gZ5BjRCkHBOi76KI0.jpg,Norwegian,7.1
Insomnia,no,/bMq1l0RUf7xr45yMRUKzkU5cDOQ.jpg,Norwegian,7.068
Den brysomme mannen,no,/mHDeIKvmWYLyXwqXzN4F7Q2CHRT.jpg,Norwegian,7.0
Salmer fra kjøkkenet,no,/srIgymX8L1uYlNkRUVbOEYfcGex.jpg,Norwegian,7.0
Tre nøtter til Askepott,no,/4kqH4d9FBQv5Sel39Ns7TMd13RT.jpg,Norwegian,6.957
De uskyldige,no,/lwFKhdL2eENsAmKlHdSAB0KGvyW.jpg,Norwegian,6.9
Kon-Tiki,no,/dhSaxMcHTjq7el2vcqKRUIKmxhb.jpg,Norwegian,6.9
Kraftidioten,no,/ujlJLvzWRh2hR0UoHypv9QLZ2os.jpg,Norwegian,6.9
Into the White,no,/glnBVGMFpwFfdtKbqZRBUrouJmU.jpg,Norwegian,6.899
Løvekvinnen,no,/3jE3pFIN42ykmgcMLwDGjqwcmUI.jpg,Norwegian,6.9
Kongens nei,no,/qulAxlraNWYrvtq2lIi6AakbeUs.jpg,Norwegian,6.888
Tusen ganger god natt,no,/a6hchdUV8B13QyIv2Pb8ohQbyMJ.jpg,Norwegian,6.9
Thelma,no,/fN2Qq5riCrBiVLfKqgODHC0SwVx.jpg,Norwegian,6.824
Askeladden - I Dovregubbens hall,no,/uyJEfpAflLCkqn6PFHu9EHxmbI6.jpg,Norwegian,6.787
Skjelvet,no,/tbP1vcLKUXRJkuffFe3bfOaRRKQ.jpg,Norwegian,6.735
Trolljegeren,no,/v2W5NEz0p9jPFzbbYt0dP86gsOX.jpg,Norwegian,6.702
I onde dager,no,/ygTIsPG7dREi5AlO0S9EMbmvdae.jpg,Norwegian,6.684
Bølgen,no,/nUra0UF9MLlTRZH9LCA8xYvhd6D.jpg,Norwegian,6.683
Troll,no,/ulgKdif3ubMACDltr8VZy6fyVjW.jpg,Norwegian,6.625
Nordsjøen,no,/1bB7uV5ljDWKG2m5Z4cgWwDMAeY.jpg,Norwegian,6.6
En ganske snill mann,no,/l3I58PdeJHTPTzLa1QWtKS97hyW.jpg,Norwegian,6.558
Død Snø 2,no,/bllzic3ydohA9i1fL3bCiRZMVK9.jpg,Norwegian,6.547
Askeladden - I Soria Moria slott,no,/5LVjFm8tGRtpapvexWi6RaXEHOC.jpg,Norwegian,6.54
Gulltransporten,no,/6E4LopmCMUXcMLIv7o3jw1xQrgJ.jpg,Norwegian,6.5
Royalteen: Prinsesse Margrethe,no,/yZ6rd29u0Z4ICp4QVSXm1uQ7gjy.jpg,Norwegian,6.5
Good Boy,no,/w6jLbdl9vIRObwoG6xoZcZUsfi2.jpg,Norwegian,6.4
Battle,no,/zfGhtAX7xe7W0ZgEcM2n6tnxgc0.jpg,Norwegian,6.4
Tunnelen,no,/x2Nkkk0znwNDtqCdZKFQNA4Ayxg.jpg,Norwegian,6.4
Fritt vilt ll,no,/bDLIGTF9gGbnyJOezqJJ7VO9dv9.jpg,Norwegian,6.347
"Få meg på, for faen",no,/weBjKfREQrbexrKh2oMQ9PWbch2.jpg,Norwegian,6.3
Naboer,no,/xqS5Y8f6EQy9i9YFuPuTlPRopV4.jpg,Norwegian,6.3
Blind,no,/xOuEhyTKQhKogOpwtpIM4gz6F4t.jpg,Norwegian,6.3
Fritt vilt,no,/sxYjsslcs5FSsAkEfjr50gAQWNo.jpg,Norwegian,6.251
Amundsen,no,/yvz9rsCnqq1F0MauURPzps11Y6S.jpg,Norwegian,6.1
Håndtering av udøde,no,/6XlHOx0JQNgYjuJ4YQKbrt4Gd4d.jpg,Norwegian,6.0
Død snø,no,/sfwVo5cZJtO8VyDWTILDt4f69IT.jpg,Norwegian,5.986
Reisen til julestjernen,no,/ysqFnW2TrlD6W9H9dn1FLgVhpsq.jpg,Norwegian,5.952
Flukt,no,/qhCUKKg9fz4i7FiVy95SzUB2KyM.jpg,Norwegian,6.0
Royalteen: Arvingen,no,/oK6I9Wa5RIqxpNbJ4NWemsotcYJ.jpg,Norwegian,5.9
Fritt vilt III,no,/b1GYIevdcbdCN8OCMEjMmGYd1D4.jpg,Norwegian,5.8
Babycall,no,/oKktKH24h2VmsXidgZN3SouSnNG.jpg,Norwegian,5.784
Vikingulven,no,/2sJgljCEHQxuHbCJK6p15zM9vVM.jpg,Norwegian,5.7
Birkebeinerne,no,/fw7dUolSTtkfwVFj7OPYymGxpSn.jpg,Norwegian,5.7
Gåten Ragnarok,no,/7io1VfX1sRta46vb4aHBnHWgCGp.jpg,Norwegian,5.665
Kadaver,no,/j8pltHMcL3sAFqd6udZ1kMAlbQg.jpg,Norwegian,5.6
Børning 3,no,/4xga1DMRKfdkS6uzLwzCGvbRiyL.jpg,Norwegian,5.5
Thale,no,/wzHeVg5U0G83Lkq5o86c2KiWgGZ.jpg,Norwegian,5.4
"Dekalog, jeden",pl,/5A5RFF4k0hgTEQa6yhawUtSKgdk.jpg,Polish,8.1
"Dekalog, sześć",pl,/lFrFFA3hdQrx0JaumP0mMkuM13X.jpg,Polish,8.0
"Dekalog, dziesiec",pl,/etpMll5Cvw4d3UyXGoQVJZYrXYo.jpg,Polish,7.925
Rękopis znaleziony w Saragossie,pl,/r6LnCMQUwsHWPTNDuUuuKR5zgjt.jpg,Polish,7.9
"Dekalog, pięć",pl,/uZDxZyC5Apk7eS51OjVLISsYHPG.jpg,Polish,7.9
Znachor,pl,/8mHfCmc2dt6wk2DNc0NXlYXOzVj.jpg,Polish,7.9
Krótki film o miłości,pl,/kLAMz50Or2So1aEzHYv0R8iXo46.jpg,Polish,7.8
Small World,pl,/wcXTkwCo0fw2mPqssyZFpYZDyjB.jpg,Polish,7.8
"Dekalog, cztery",pl,/zbZxry1ETJ0fgyH78P1xbjRSUzn.jpg,Polish,7.8
Bogowie,pl,/5oDW4t1K8xAFeU0meO7PoVHPq8S.jpg,Polish,7.755
Sami swoi,pl,/5sm0diY28RyLlFVqetnlfLnMuVW.jpg,Polish,7.75
Na Srebrnym Globie,pl,/fOeMeTdGBlueTPtXgdamH8CkioX.jpg,Polish,7.7
Mistrz,pl,/dY0Rs6CJwr9VFe8pXzN34jhCKTf.jpg,Polish,7.703
Dzień świra,pl,/oSEM7Mg6AnJbyPbIJAsaV7UKtgJ.jpg,Polish,7.7
Kanał,pl,/mUxZNNmvX3MwIJ9LTcuw76ZdtN6.jpg,Polish,7.7
Sanatorium pod klepsydrą,pl,/wV6LsDuRHPGbQqRsaAAu3xHgflW.jpg,Polish,7.636
Boże Ciało,pl,/aUM9CZLwvbgTMiYducW3rBoqDyd.jpg,Polish,7.64
Vabank,pl,/y7zfxMLCn3KK7sf2dPl43OKSbjQ.jpg,Polish,7.6
Chłopi,pl,/vxwdArOG3R5AUHdvmwE4e7MLc0z.jpg,Polish,7.6
Kiler,pl,/ho08qS2vBVFywB4I180PhaTtxg4.jpg,Polish,7.6
Matka Joanna od Aniołów,pl,/3DRAaO2Yp9wd2lvgRSjWbyeN0Vs.jpg,Polish,7.6
Krótki film o zabijaniu,pl,/k7sk4yNdoXY7iwp1M9QTZuBDiJS.jpg,Polish,7.592
"Dekalog, dziewięć",pl,/9walZQzHStoe38bEJv4AJbcV56K.jpg,Polish,7.564
Przypadek,pl,/gx84VmJllqvXF3JEqcEdsxBEcbF.jpg,Polish,7.535
Amator,pl,/l4n9LXUanIKdlKTCfRqrhwQbtVe.jpg,Polish,7.5
"Dekalog, siedem",pl,/dQvlgoLKGUVnBh7DnjzhIfBwMBY.jpg,Polish,7.5
Zimna wojna,pl,/6rbS8oPIgUMhQgIX8oGVTtlNgLR.jpg,Polish,7.4
Popiół i diament,pl,/nE8aqRvVnRQEqskiarnFhdJdk8g.jpg,Polish,7.4
Chłopaki nie płaczą,pl,/c9NRI19yEc9CW71uR3VLa8fsYA4.jpg,Polish,7.4
Wołyń,pl,/zYk1YmXtUON1OiNveK6bqbIWUy1.jpg,Polish,7.3
Sala samobójców,pl,/7mQyn9zDgrHfPtj37BLT1DK3mId.jpg,Polish,7.327
Nóż w wodzie,pl,/tkdeCwZhy9hzzVjZFjw0RPGWUIg.jpg,Polish,7.3
Chce się żyć,pl,/2vYQi6VRMZEU7wO3emhqcRS8ckK.jpg,Polish,7.3
Seksmisja,pl,/dmHoCNyADhR87E0PSHkLIYMXrg6.jpg,Polish,7.3
"Dekalog, dwa",pl,/hOnasJMVSArFvAtn06R7O4kxFFL.jpg,Polish,7.274
"Dekalog, osiem",pl,/aGFYriRGbNCPk2fmcLuTiRtHJOE.jpg,Polish,7.3
Ida,pl,/rQnBiFyHeSDxSaIgZpDaK52lflZ.jpg,Polish,7.236
Pitbull,pl,/hj67lXfFKEdtD5q5VOGhAP1gDxn.jpg,Polish,7.094
Ostatnia rodzina,pl,/zkdH8b7gt5Pr6c4n2s9AiSv9lzq.jpg,Polish,7.1
"Dekalog, trzy",pl,/uuL8Oikz8k5Ps4YTueO0xnjEJ8k.jpg,Polish,7.073
Jak zostałem gangsterem. Historia prawdziwa,pl,/oEvk45mBpE6s6wmIjvCTbdaMMpB.jpg,Polish,7.0
365 dni,pl,/6KwrHucIE3CvNT7kTm2MAlZ4fYF.jpg,Polish,7.027
Bez końca,pl,/3pdF1guvIxNgmhDkmXJHCCk0PkC.jpg,Polish,6.934
Sala samobójców. Hejter,pl,/fX3XYJZLumDtTfncHY233Cwiorj.jpg,Polish,6.9
Listy do M.,pl,/iay5DmaYQZrvmDm0hrNHl6JQYRI.jpg,Polish,6.9
Katedra,pl,/xaL6qZGaxyg6XosMSwTrRJM8jYH.jpg,Polish,6.8
Miasto 44,pl,/k9WOOkVur2Gwo93wuiKzJDm2mUK.jpg,Polish,6.811
Kolory zła: Czerwień,pl,/5NAdIXaF2AhewMFMqFvbxZmDC3M.jpg,Polish,6.744
Katyń,pl,/vfRDVMb9MBNFCxXhXRxKCLUujfF.jpg,Polish,6.7
Jak pokochałam gangstera,pl,/9RnGB9eX6zEF4GDfYTvWHznyBUZ.jpg,Polish,6.7
Powrót,pl,,Polish,6.653
Napad,pl,/zrzKoiLUdKuKqtYOKS2orLRoUhv.jpg,Polish,6.634
Kler,pl,/ng11hk3cduAXHXcEYL8mCx6xkxt.jpg,Polish,6.6
Planeta Singli,pl,/an5YmG5cjAvqIfVgosHRmLvEseW.jpg,Polish,6.6
Avalon,pl,/9c62bG3rt1UoFl04AnaLYCh26ZR.jpg,Polish,6.548
IO,pl,/1MK86Vr2nf1GSYOtRd8pFvA5RM8.jpg,Polish,6.5
Jack Strong,pl,/g68bLH7cljIj0XbsfQUmrkDNF2M.jpg,Polish,6.5
Młyn i krzyż,pl,/3IKLkxxXf38C2hY9ONi6Lvlz1qM.jpg,Polish,6.465
Furioza,pl,/sSIo1vG0IILxzHkLKmtFEoTbVE9.jpg,Polish,6.409
Operacja: Soulcatcher,pl,/l1f9JSPjCfNftigEii1SDK1g2b3.jpg,Polish,6.366
Kolejne 365 dni,pl,/8AWm7iMcsCI3DdGz4YEJtiMDp8Z.jpg,Polish,6.4
Wilkołak,pl,/egSBfZCPeZvaSx4IKXKRqhH8DIg.jpg,Polish,6.3
Plagi Breslau,pl,/hcLCLWYuLJFHrN4y23YxHTlZVsV.jpg,Polish,6.3
Córki dancingu,pl,/mxdssWM8WyzBFq6pYwBHeTIJK1A.jpg,Polish,6.256
Pokot,pl,/8a3rRg9hMp1swcejSGbUSDdSFl1.jpg,Polish,6.253
Jak zostać gwiazdą,pl,/umvhAr6eqwC10WcGG6RPSSJm9GA.jpg,Polish,6.2
W jak morderstwo,pl,/i4CLIpT1lEOtVvOsF3dajDTXxuc.jpg,Polish,6.2
Ostatnia wieczerza,pl,/y47wBamj9vdqBeGaLEFTrYEPTeC.jpg,Polish,6.133
Akademia Pana Kleksa,pl,/ymbECZscR8BTkdvXziSinMIckAz.jpg,Polish,6.1
Miłość do kwadratu,pl,/qeRCXsOitUdtDXc5sSVgwYGTZyg.jpg,Polish,6.105
Plan lekcji,pl,/wawP3mOUeRBrAtnbPwWK5eFaMdV.jpg,Polish,6.1
Bartkowiak,pl,/9jUF9fuNRaJv0uYEJ1J3srNAnX7.jpg,Polish,6.026
365 dni: Ten dzień,pl,/7qU0SOVcQ8BTJLodcAlulUAG16C.jpg,Polish,5.896
Dzień Matki,pl,/wws9Z90DdZ7D0n3gdzFSZ6cntJi.jpg,Polish,5.9
Wszyscy moi przyjaciele nie żyją,pl,/4GGF9oW3b8qqjvig3n8Qftl4P1Q.jpg,Polish,5.88
Dywizjon 303. Historia prawdziwa,pl,/a3O1zY9INsubcJp1od8ccQULfhm.jpg,Polish,5.865
Demon,pl,/z7sTIOCV3KjwW41rekZI1hFEQtm.jpg,Polish,5.9
Pan Samochodzik i Templariusze,pl,/xEAXVe0BzW4K9Ky6eTo4CJwzJ8P.jpg,Polish,5.8
Poskromienie złośnicy,pl,/4JXsbuWTHWy9KieVRef5CmrzDN6.jpg,Polish,5.5
W lesie dziś nie zaśnie nikt,pl,/5vFCHFVLPcU4M8uNXM1ba9y83Iu.jpg,Polish,5.255
Spadek,pl,/A4UklDW0DYytzK5aydQIM3vw4dL.jpg,Polish,5.211
W lesie dziś nie zaśnie nikt 2,pl,/6QvepemlDGIiiYsVs0Y1ieFuG7N.jpg,Polish,4.665
Rafiki,sw,/letzgJyVmYYahcYNCYhzn75TyyE.jpg,Swahili,7.0
Metro Manila,tl,/o3HLYPfgNK1N04TqZSOU4Hv4iaq.jpg,Tagalog,7.268
"Hello, Love, Goodbye",tl,/sJFouUfCgHFSUh5OKVSQBSfrfA1.jpg,Tagalog,6.4
Can We Still Be Friends?,tl,/rUlMsLiL1iUvqE8YYwog0KPz6sV.jpg,Tagalog,6.2
Outside,tl,/e2YYJYZrQkodvMGfgdSUH5LBPpr.jpg,Tagalog,6.102
Maria,tl,/zJ1ePsQmB984EvTOaKXfIliKsCV.jpg,Tagalog,6.1
جوائے لینڈ,ur,/7InKwVFgvIgfwuPKd0C3R9OeoN7.jpg,Urdu,7.375
दिलवाले दुल्हनिया ले जायेंगे,hi,/lfRkUr7DYdHldAqi3PwdQGBRBPM.jpg,Hindi,8.519
My Name Is Khan,hi,/5Y36lCiNyyV71mjq6LavgiggbhT.jpg,Hindi,8.037
12th Fail,hi,/eebUPRI4Z5e1Z7Hev4JZAwMIFkX.jpg,Hindi,8.016
3 Idiots,hi,/66A9MqXOyVFCssoloscw79z8Tew.jpg,Hindi,7.999
तारे ज़मीन पर,hi,/puHRt6Raovm5ujGCdwLWvRv4NHU.jpg,Hindi,7.984
दंगल,hi,/lHd3W8E5aKoki9pDP7tN7yEh3c0.jpg,Hindi,7.887
Period. End of Sentence.,hi,/dsCeBj8oabzsHQOGGLPrmrqIvDs.jpg,Hindi,7.8
सनम तेरी कसम,hi,/yx0gPrJqdZei4PX8krLZXmIimSI.jpg,Hindi,7.8
बजरंगी भाईजान,hi,/vhlliI7HZZlWfo5d6CiyfBAGLrW.jpg,Hindi,7.783
पीके,hi,/z2x2Y4tncefsIU7h82gmUM5vnBJ.jpg,Hindi,7.7
कभी ख़ुशी कभी ग़म,hi,/12BvYKueY0eruZuTYIextEZaCC.jpg,Hindi,7.7
दृश्यम्,hi,/gIClWRv5OSe8rl5Koi0AeUcCZ9Z.jpg,Hindi,7.7
Black,hi,/kx4mQH9HHtMVq2Gwl0Nh8x268aZ.jpg,Hindi,7.642
अंधाधुन,hi,/dy3K6hNvwE05siGgiLJcEiwgpdO.jpg,Hindi,7.641
छिछोरे,hi,/cGDPQtQ5igtPMt3oJ6BCAor6dFp.jpg,Hindi,7.6
माँ,hi,/zZwbntqdfKdVgzH1RoMHa99g0mJ.jpg,Hindi,7.6
ज़िन्दगी ना मिलेगी दोबारा,hi,/hKO9O715wYxjkQSEv47giCYcyO8.jpg,Hindi,7.56
Hichki,hi,/8t4euZR2w7Cfyjre8c6fKASlN8F.jpg,Hindi,7.6
बर्फी!,hi,/3dMcxaL0oD79nc31FQK5D7YZ3Kv.jpg,Hindi,7.5
Article 15,hi,/7pCaexxVAq37Q9Rzo3saBP8DOHn.jpg,Hindi,7.536
देवदास,hi,/dUBFi7bnLRfm4WaTh4ZoF2tbBJj.jpg,Hindi,7.5
तुम्बाड,hi,/6qeRFImDskoIRkSCFatqeM2rM3k.jpg,Hindi,7.481
कुछ कुछ होता है,hi,/5FmtHHDGPofW5Zjns1EM1D8503c.jpg,Hindi,7.5
तलवार,hi,/vye2RxyxXKeTIJBSHo0HkvFuTCR.jpg,Hindi,7.4
